783
764
975
624
842
1005
892
841
945
927
1052
981
1191
1545
1462
1304
1405
1267
1680
1782
2367
2400
2272
2424
3077
3002
2551
3402
3745
4026
4795
6247
5786
4156
4265
4161
4052
4075
3946
3593
3008
2431
2260
2270
2873
2919
3551
3077
3579
3806
4162
3434
3357
3270
3511
3661
3775
3172
3264
3363
3378
3707
3275
3163
3229
3932
3627
2984
2931
3219
2951
3099
3632
3745
3946
3551
3674
2585
3114
5108
3426
3519
3688
3883
3779
4324
4195
3786
3981
3664
3323
3067
2959
2834
2859
2731
3572
3631
3172
3404
