3
2
55
5
15
20
24
19
12
18
0
34
10
0
2
0
0
0
7
496
36
23
0
0
0
0
5
25
4
12
0
0
0
9
49
2
0
0
0
0
3
8
31
0
0
0
44
14
3
0
13
10
0
0
0
0
0
1
0
1
4
0
0
0
1
0
8
11
37
14
2
0
0
0
11
6
0
0
0
0
0
0
1
0
41
57
13
0
24
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
4
0
2
0
0
0
12
19
14
0
0
3
8
2
0
0
0
0
0
0
0
0
0
0
2
4
12
34
9
33
6
0
0
7
358
217
28
1
13
33
30
18
22
16
0
0
0
53
65
71
12
3
0
6
6
0
0
0
0
0
0
8
0
35
0
0
3
0
0
47
218
540
0
0
0
814
2792
2829
225
0
0
4
0
8
9
0
6
0
0
35
1535
4
393
0
0
4
3
1335
898
855
0
0
0
311
159
151
95
26
50
25
88
41
10
26
0
0
0
0
1
52
17
11
1
5
55
28
53
69
0
0
4
36
35
25
12
10
13
0
14
3
28
24
0
0
2
1775
152
1817
700
60
0
0
66
0
24
37
6
0
21
9
27
39
45
19
0
1
0
18
8
36
3
0
0
3
1
139
83
0
0
0
8
0
0
9
32
0
0
17
16
4
25
0
0
0
17
59
54
16
0
0
0
0
77
12
1
0
0
0
46
8
30
22
0
0
7
9
99
173
37
0
0
0
35
50
43
30
0
23
0
2
14
11
3
11
6
12
31
25
36
36
4
24
1
43
39
18
0
0
0
0
0
12
19
21
0
0
6
36
48
32
19
1
