0
0
6
0
0
1
1
0
7
36
15
0
0
10
1
1
0
123
170
83
13
3
2
27
81
2
69
59
1
0
87
18
0
0
179
0
1
18
39
5
4
22
0
78
0
0
64
12
1
9
5
0
46
7
2
6
42
13
41
1
2
0
0
0
0
0
0
0
1
21
0
11
43
0
1
24
132
208
602
102
0
229
213
225
615
2
1569
392
69
2
138
565
135
402
84
0
0
67
9
787
218
127
1005
592
139
959
44
65
153
129
1720
21
66
12
23
2
3
10
62
6
2
1
224
10
288
792
542
236
552
12
7
32
18
177
130
4
76
243
120
37
69
39
47
83
63
20
21
150
16
30
88
7
12
10
60
2
1
112
455
64
9
4
3
1
4
1
14
2
1
2
3
3
14
5
6
3
5
4
2
4
3
6
44
50
1
3
13
3
11
6
7
2
1
3
1
3
2
9
2
3
69
23
6
27
2
0
0
8
7
8
5
2
0
0
1
19
3
28
6
6
4
5
91
34
0
7
0
15
59
12
21
1
0
0
0
1
1
0
4
1
0
1
2
1
1
1
0
0
0
0
4
1
3
0
23
461
2
52
28
5
72
0
7
2
0
1
1
10
0
0
64
16
2
88
35
54
0
2
0
0
7
0
0
0
0
2
17
1
35
0
23
0
0
1
0
0
0
0
0
24
2
0
82
31
38
13
10
33
25
10
0
10
2
2
1
7
4
0
2
1
1
14
5
2
3
24
50
13
29
0
8
11
18
4
0
13
2
1
0
0
2
0
2
1
1
15
5
2
0
0
2
1
0
1
2
0
0
7
27
3
0
8
0
6
1
0
